;Country;Year;Life Ladder;LogGDP;SocialSupport;LifeExpectancy;Freedom;Generosity;Corruption;PosAffect;NegAffect;Region;Regime;AreaInK2;Population;PopAnnualGrowthRate;PopDensity;InfantMortalityRate;Christianisme;Islam;Sans-religion;Hindouisme;Bouddhisme;Religions traditionnelles;Autres;Judaisme;GiniCoeff21;Corrup
107;Bangladesh;2010;4.858;7.967;0.549;60.7;0.659;-0.016;0.774;0.629;0.292;South Asia;Hybrid regime;130170;146553896;1.114;1125.9;41.37;0.003;0.904;0.0;0.085;0.006;0.0;0.0;0.0;32.4;24
108;Bangladesh;2011;4.986;8.018;0.606;61.12;0.838;-0.069;0.757;0.685;0.235;South Asia;Hybrid regime;130170;148179747;1.093;1138.4;39.48;0.003;0.904;0.0;0.085;0.006;0.0;0.0;0.0;32.4;27
109;Bangladesh;2012;4.724;8.07;0.582;61.54;0.668;-0.034;0.765;0.714;0.183;South Asia;Hybrid regime;130170;149790601;1.07;1150.7;38.55;0.003;0.904;0.0;0.085;0.006;0.0;0.0;0.0;32.4;27
110;Bangladesh;2013;4.66;8.116;0.53;61.96;0.742;-0.016;0.743;0.619;0.246;South Asia;Hybrid regime;130170;151383334;1.046;1163.0;37.63;0.003;0.904;0.0;0.085;0.006;0.0;0.0;0.0;32.4;26
111;Bangladesh;2015;4.633;8.216;0.601;62.8;0.815;-0.068;0.721;0.635;0.226;South Asia;Hybrid regime;130170;154500279;0.99;1186.9;35.87;0.003;0.904;0.0;0.085;0.006;0.0;0.0;0.0;32.4;25
112;Bangladesh;2016;4.556;8.274;0.649;63.3;0.875;-0.089;0.688;0.56;0.235;South Asia;Hybrid regime;130170;156085586;1.051;1199.1;35.05;0.003;0.904;0.0;0.085;0.006;0.0;0.0;0.0;32.4;26
113;Bangladesh;2017;4.31;8.334;0.713;63.8;0.896;0.012;0.635;0.569;0.214;South Asia;Hybrid regime;130170;157720078;1.033;1211.6;34.25;0.003;0.904;0.0;0.085;0.006;0.0;0.0;0.0;32.4;28
114;Bangladesh;2018;4.499;8.399;0.706;64.3;0.901;-0.043;0.701;0.541;0.361;South Asia;Hybrid regime;130170;159341784;1.013;1224.1;33.46;0.003;0.904;0.0;0.085;0.006;0.0;0.0;0.0;32.4;27
115;Bangladesh;2019;5.114;8.467;0.673;64.8;0.902;-0.051;0.656;0.537;0.369;South Asia;Hybrid regime;130170;160947649;0.992;1236.4;32.69;0.003;0.904;0.0;0.085;0.006;0.0;0.0;0.0;32.4;26
116;Bangladesh;2020;5.28;8.472;0.739;65.3;0.777;-0.009;0.742;0.582;0.332;South Asia;Hybrid regime;130170;162532538;0.968;1248.6;31.94;0.003;0.904;0.0;0.085;0.006;0.0;0.0;0.0;32.4;26
117;Belarus;2006;5.658;9.489;0.918;61.1;0.707;-0.246;0.708;0.605;0.269;Commonwealth of Independent States;Authoritarian;202900;9763711;-0.37;48.1;6.29;0.7120000000000001;0.002;0.28600000000000003;0.0;0.0;0.0;0.0;0.0;25.2;26
118;Belarus;2007;5.617;9.576;0.858;61.4;0.667;-0.225;0.695;0.596;0.235;Commonwealth of Independent States;Authoritarian;202900;9733326;-0.254;48.0;4.35;0.7120000000000001;0.002;0.28600000000000003;0.0;0.0;0.0;0.0;0.0;25.2;21
119;Belarus;2009;5.564;9.681;0.908;62.0;0.679;-0.203;0.676;0.566;0.223;Commonwealth of Independent States;Authoritarian;202900;9696331;-0.14;47.8;3.75;0.7120000000000001;0.002;0.28600000000000003;0.0;0.0;0.0;0.0;0.0;25.2;20
120;Belarus;2010;5.526;9.758;0.918;62.3;0.7;-0.163;0.706;0.567;0.208;Commonwealth of Independent States;Authoritarian;202900;9680067;-0.196;47.7;3.76;0.7120000000000001;0.002;0.28600000000000003;0.0;0.0;0.0;0.0;0.0;25.2;25
121;Belarus;2011;5.225;9.812;0.91;62.88;0.656;-0.168;0.672;0.521;0.249;Commonwealth of Independent States;Authoritarian;202900;9661277;-0.193;47.6;3.72;0.7120000000000001;0.002;0.28600000000000003;0.0;0.0;0.0;0.0;0.0;25.2;24
122;Belarus;2012;5.749;9.83;0.902;63.46;0.645;-0.217;0.657;0.523;0.181;Commonwealth of Independent States;Authoritarian;202900;9642669;-0.193;47.5;3.67;0.7120000000000001;0.002;0.28600000000000003;0.0;0.0;0.0;0.0;0.0;25.2;31
123;Belarus;2013;5.876;9.839;0.923;64.04;0.723;-0.177;0.653;0.609;0.206;Commonwealth of Independent States;Authoritarian;202900;9623929;-0.196;47.4;3.63;0.7120000000000001;0.002;0.28600000000000003;0.0;0.0;0.0;0.0;0.0;25.2;29
124;Belarus;2014;5.812;9.856;0.88;64.62;0.647;-0.048;0.682;0.619;0.209;Commonwealth of Independent States;Authoritarian;202900;9604682;-0.204;47.3;3.59;0.7120000000000001;0.002;0.28600000000000003;0.0;0.0;0.0;0.0;0.0;25.2;31
125;Belarus;2015;5.719;9.815;0.924;65.2;0.623;-0.091;0.669;0.584;0.184;Commonwealth of Independent States;Authoritarian;202900;9584589;-0.215;47.2;3.55;0.7120000000000001;0.002;0.28600000000000003;0.0;0.0;0.0;0.0;0.0;25.2;32
126;Belarus;2016;5.178;9.788;0.927;65.5;0.658;-0.125;0.664;0.554;0.182;Commonwealth of Independent States;Authoritarian;202900;9563641;-0.223;47.1;3.5;0.7120000000000001;0.002;0.28600000000000003;0.0;0.0;0.0;0.0;0.0;25.2;40
127;Belarus;2017;5.553;9.814;0.9;65.8;0.621;-0.122;0.654;0.541;0.233;Commonwealth of Independent States;Authoritarian;202900;9541820;-0.234;47.0;3.46;0.7120000000000001;0.002;0.28600000000000003;0.0;0.0;0.0;0.0;0.0;25.2;44
128;Belarus;2018;5.234;9.846;0.905;66.1;0.644;-0.174;0.718;0.45;0.236;Commonwealth of Independent States;Authoritarian;202900;9518834;-0.248;46.9;3.42;0.7120000000000001;0.002;0.28600000000000003;0.0;0.0;0.0;0.0;0.0;25.2;44
129;Belarus;2019;5.821;9.86;0.917;66.4;0.657;-0.186;0.546;0.591;0.19;Commonwealth of Independent States;Authoritarian;202900;9494495;-0.264;46.8;3.38;0.7120000000000001;0.002;0.28600000000000003;0.0;0.0;0.0;0.0;0.0;25.2;45
130;Belgium;2007;7.219;10.792;0.922;70.26;0.901;0.069;0.721;0.813;0.218;Western Europe;Flawed democracy;30278;10610154;0.743;350.4;3.95;0.642;0.059000000000000004;0.29;0.0;0.002;0.002;0.0;0.003;27.4;71
131;Belgium;2008;7.117;10.789;0.923;70.44;0.887;0.007;0.652;0.813;0.242;Western Europe;Flawed democracy;30278;10692800;0.809;353.2;3.81;0.642;0.059000000000000004;0.29;0.0;0.002;0.002;0.0;0.003;27.4;73
132;Belgium;2010;6.854;10.779;0.931;70.8;0.807;0.022;0.697;0.828;0.24;Western Europe;Flawed democracy;30278;10865721;0.857;358.9;3.61;0.642;0.059000000000000004;0.29;0.0;0.002;0.002;0.0;0.003;27.4;71
133;Belgium;2011;7.111;10.783;0.937;70.92;0.88;-0.014;0.711;0.835;0.225;Western Europe;Flawed democracy;30278;10962547;0.918;362.1;3.51;0.642;0.059000000000000004;0.29;0.0;0.002;0.002;0.0;0.003;27.4;75
134;Belgium;2012;6.935;10.784;0.927;71.04;0.855;-0.05;0.758;0.82;0.238;Western Europe;Flawed democracy;30278;11058132;0.819;365.2;3.57;0.642;0.059000000000000004;0.29;0.0;0.002;0.002;0.0;0.003;27.4;75
135;Belgium;2013;7.104;10.784;0.909;71.16;0.891;0.017;0.574;0.797;0.217;Western Europe;Flawed democracy;30278;11147559;0.792;368.2;3.54;0.642;0.059000000000000004;0.29;0.0;0.002;0.002;0.0;0.003;27.4;75
136;Belgium;2014;6.855;10.795;0.944;71.28;0.861;0.001;0.512;0.798;0.252;Western Europe;Flawed democracy;30278;11234661;0.765;371.1;3.5;0.642;0.059000000000000004;0.29;0.0;0.002;0.002;0.0;0.003;27.4;76
137;Belgium;2015;6.904;10.81;0.885;71.4;0.869;0.062;0.469;0.805;0.24;Western Europe;Flawed democracy;30278;11319441;0.739;373.9;3.47;0.642;0.059000000000000004;0.29;0.0;0.002;0.002;0.0;0.003;27.4;77
138;Belgium;2016;6.949;10.819;0.929;71.6;0.866;-0.056;0.497;0.765;0.26;Western Europe;Flawed democracy;30278;11401905;0.713;376.6;3.43;0.642;0.059000000000000004;0.29;0.0;0.002;0.002;0.0;0.003;27.4;77
139;Belgium;2017;6.928;10.834;0.922;71.8;0.857;0.054;0.543;0.786;0.234;Western Europe;Flawed democracy;30278;11482059;0.688;379.2;3.39;0.642;0.059000000000000004;0.29;0.0;0.002;0.002;0.0;0.003;27.4;75
140;Belgium;2018;6.892;10.844;0.93;72.0;0.808;-0.125;0.63;0.75;0.25;Western Europe;Flawed democracy;30278;11559893;0.663;381.8;3.35;0.642;0.059000000000000004;0.29;0.0;0.002;0.002;0.0;0.003;27.4;75
141;Belgium;2019;6.772;10.853;0.884;72.2;0.776;-0.172;0.672;0.733;0.244;Western Europe;Flawed democracy;30278;11635321;0.638;384.3;3.32;0.642;0.059000000000000004;0.29;0.0;0.002;0.002;0.0;0.003;27.4;75
142;Belgium;2020;6.839;10.771;0.904;72.4;0.767;-0.164;0.634;0.647;0.26;Western Europe;Flawed democracy;30278;11708235;0.612;386.7;3.29;0.642;0.059000000000000004;0.29;0.0;0.002;0.002;0.0;0.003;27.4;76
143;Benin;2006;3.33;7.866;0.445;50.1;0.58;-0.011;0.79;0.587;0.309;Sub-Saharan Africa;Hybrid regime;110622;8088414;2.885;73.1;76.68;0.53;0.23800000000000002;0.05;0.0;0.0;0.18100000000000002;0.0;0.0;47.8;25
144;Benin;2008;3.667;7.915;0.382;50.9;0.709;-0.004;0.825;0.584;0.303;Sub-Saharan Africa;Hybrid regime;110622;8602404;3.194;77.8;74.38;0.53;0.23800000000000002;0.05;0.0;0.0;0.18100000000000002;0.0;0.0;47.8;31
145;Benin;2011;3.87;7.904;0.477;51.98;0.773;-0.142;0.849;0.626;0.219;Sub-Saharan Africa;Hybrid regime;110622;9485681;3.31;85.7;71.07;0.53;0.23800000000000002;0.05;0.0;0.0;0.18100000000000002;0.0;0.0;47.8;30
146;Benin;2012;3.193;7.923;0.523;52.26;0.769;-0.111;0.806;0.583;0.231;Sub-Saharan Africa;Hybrid regime;110622;9804697;3.305;88.6;70.02;0.53;0.23800000000000002;0.05;0.0;0.0;0.18100000000000002;0.0;0.0;47.8;36
147;Benin;2013;3.479;7.964;0.577;52.54;0.783;-0.085;0.856;0.702;0.216;Sub-Saharan Africa;Hybrid regime;110622;10134506;3.311;91.6;68.97;0.53;0.23800000000000002;0.05;0.0;0.0;0.18100000000000002;0.0;0.0;47.8;36
148;Benin;2014;3.347;7.998;0.506;52.82;0.776;-0.096;0.855;0.59;0.273;Sub-Saharan Africa;Hybrid regime;110622;10479345;3.379;94.7;67.95;0.53;0.23800000000000002;0.05;0.0;0.0;0.18100000000000002;0.0;0.0;47.8;39
149;Benin;2015;3.625;7.988;0.434;53.1;0.733;-0.027;0.85;0.592;0.373;Sub-Saharan Africa;Hybrid regime;110622;10841374;3.412;98.0;66.32;0.53;0.23800000000000002;0.05;0.0;0.0;0.18100000000000002;0.0;0.0;47.8;37
150;Benin;2016;4.007;7.993;0.493;53.5;0.78;-0.065;0.838;0.608;0.456;Sub-Saharan Africa;Hybrid regime;110622;11219731;3.447;101.4;64.73;0.53;0.23800000000000002;0.05;0.0;0.0;0.18100000000000002;0.0;0.0;47.8;36
151;Benin;2017;4.853;8.021;0.436;53.9;0.727;-0.065;0.767;0.615;0.458;Sub-Saharan Africa;Hybrid regime;110622;11612447;3.433;105.0;63.17;0.53;0.23800000000000002;0.05;0.0;0.0;0.18100000000000002;0.0;0.0;47.8;39
152;Benin;2018;5.82;8.059;0.504;54.3;0.713;0.002;0.747;0.647;0.468;Sub-Saharan Africa;Hybrid regime;110622;12016866;3.414;108.6;61.66;0.53;0.23800000000000002;0.05;0.0;0.0;0.18100000000000002;0.0;0.0;47.8;40
153;Benin;2019;4.976;8.098;0.442;54.7;0.77;-0.016;0.698;0.659;0.441;Sub-Saharan Africa;Hybrid regime;110622;12432985;3.394;112.4;60.18;0.53;0.23800000000000002;0.05;0.0;0.0;0.18100000000000002;0.0;0.0;47.8;41
154;Benin;2020;4.408;8.102;0.507;55.1;0.783;-0.083;0.532;0.609;0.305;Sub-Saharan Africa;Hybrid regime;110622;12861152;3.377;116.3;58.73;0.53;0.23800000000000002;0.05;0.0;0.0;0.18100000000000002;0.0;0.0;47.8;41
155;Bhutan;2013;5.569;9.123;0.819;59.6;0.81;0.353;0.802;0.779;0.217;South Asia;Hybrid regime;38394;786911;1.158;20.5;46.67;0.005;0.002;0.0;0.226;0.747;0.019;0.0;0.0;37.4;63
156;Bhutan;2014;4.939;9.167;0.88;59.9;0.834;0.268;0.65;0.859;0.324;South Asia;Hybrid regime;38394;795992;1.136;20.7;45.18;0.005;0.002;0.0;0.226;0.747;0.019;0.0;0.0;37.4;65
157;Bhutan;2015;5.082;9.219;0.848;60.2;0.83;0.277;0.634;0.81;0.312;South Asia;Hybrid regime;38394;804986;1.111;21.0;43.74;0.005;0.002;0.0;0.226;0.747;0.019;0.0;0.0;37.4;65
158;Bolivia;2006;5.374;8.686;0.834;59.0;0.77;-0.044;0.794;0.739;0.432;Latin America and Caribbean;Hybrid regime;1083301;9235914;1.895;8.5;53.88;0.9390000000000001;0.0;0.040999999999999995;0.0;0.0;0.009000000000000001;0.01;0.0;42.2;27
159;Bolivia;2007;5.628;8.714;0.796;59.5;0.78;0.001;0.817;0.771;0.388;Latin America and Caribbean;Hybrid regime;1083301;9410502;1.851;8.7;52.76;0.9390000000000001;0.0;0.040999999999999995;0.0;0.0;0.009000000000000001;0.01;0.0;42.2;29
160;Bolivia;2008;5.298;8.756;0.785;60.0;0.726;-0.092;0.801;0.781;0.392;Latin America and Caribbean;Hybrid regime;1083301;9584083;1.805;8.8;51.66;0.9390000000000001;0.0;0.040999999999999995;0.0;0.0;0.009000000000000001;0.01;0.0;42.2;30
161;Bolivia;2009;6.086;8.773;0.831;60.5;0.779;-0.036;0.763;0.797;0.372;Latin America and Caribbean;Hybrid regime;1083301;9756228;1.756;9.0;50.58;0.9390000000000001;0.0;0.040999999999999995;0.0;0.0;0.009000000000000001;0.01;0.0;42.2;27
162;Bolivia;2010;5.781;8.797;0.807;61.0;0.703;-0.068;0.781;0.766;0.35;Latin America and Caribbean;Hybrid regime;1083301;9926453;1.704;9.2;49.52;0.9390000000000001;0.0;0.040999999999999995;0.0;0.0;0.009000000000000001;0.01;0.0;42.2;28
163;Bolivia;2011;5.779;8.831;0.817;61.34;0.782;-0.039;0.825;0.761;0.361;Latin America and Caribbean;Hybrid regime;1083301;10095660;1.677;9.3;48.49;0.9390000000000001;0.0;0.040999999999999995;0.0;0.0;0.009000000000000001;0.01;0.0;42.2;28
164;Bolivia;2012;6.019;8.865;0.781;61.68;0.862;-0.015;0.84;0.782;0.409;Latin America and Caribbean;Hybrid regime;1083301;10264809;1.647;9.5;47.47;0.9390000000000001;0.0;0.040999999999999995;0.0;0.0;0.009000000000000001;0.01;0.0;42.2;34
165;Bolivia;2013;5.767;8.915;0.803;62.02;0.846;-0.067;0.812;0.759;0.41;Latin America and Caribbean;Hybrid regime;1083301;10433587;1.615;9.6;46.48;0.9390000000000001;0.0;0.040999999999999995;0.0;0.0;0.009000000000000001;0.01;0.0;42.2;34
166;Bolivia;2014;5.865;8.953;0.821;62.36;0.881;0.018;0.832;0.809;0.398;Latin America and Caribbean;Hybrid regime;1083301;10601674;1.581;9.8;45.51;0.9390000000000001;0.0;0.040999999999999995;0.0;0.0;0.009000000000000001;0.01;0.0;42.2;35
167;Bolivia;2015;5.834;8.985;0.829;62.7;0.884;-0.03;0.862;0.786;0.393;Latin America and Caribbean;Hybrid regime;1083301;10768686;1.545;9.9;44.55;0.9390000000000001;0.0;0.040999999999999995;0.0;0.0;0.009000000000000001;0.01;0.0;42.2;34
168;Bolivia;2016;5.77;9.012;0.796;63.0;0.882;-0.047;0.853;0.783;0.376;Latin America and Caribbean;Hybrid regime;1083301;10935046;1.521;10.1;43.62;0.9390000000000001;0.0;0.040999999999999995;0.0;0.0;0.009000000000000001;0.01;0.0;42.2;33
169;Bolivia;2017;5.651;9.039;0.779;63.3;0.884;-0.12;0.819;0.698;0.434;Latin America and Caribbean;Hybrid regime;1083301;11101210;1.495;10.2;42.71;0.9390000000000001;0.0;0.040999999999999995;0.0;0.0;0.009000000000000001;0.01;0.0;42.2;33
170;Bolivia;2018;5.916;9.066;0.827;63.6;0.863;-0.093;0.786;0.742;0.387;Latin America and Caribbean;Hybrid regime;1083301;11266896;1.468;10.4;41.81;0.9390000000000001;0.0;0.040999999999999995;0.0;0.0;0.009000000000000001;0.01;0.0;42.2;32
171;Bolivia;2019;5.674;9.074;0.784;63.9;0.881;-0.086;0.857;0.751;0.419;Latin America and Caribbean;Hybrid regime;1083301;11431822;1.439;10.6;40.93;0.9390000000000001;0.0;0.040999999999999995;0.0;0.0;0.009000000000000001;0.01;0.0;42.2;31
172;Bolivia;2020;5.559;8.998;0.805;64.2;0.877;-0.054;0.868;0.79;0.382;Latin America and Caribbean;Hybrid regime;1083301;11595674;1.408;10.7;40.08;0.9390000000000001;0.0;0.040999999999999995;0.0;0.0;0.009000000000000001;0.01;0.0;42.2;31
173;Bosnia and Herzegovina;2015;5.117;9.457;0.656;66.9;0.631;-0.055;0.96;0.534;0.286;Central and Eastern Europe;Hybrid regime;51187;3865491;-0.137;75.5;5.9;0.523;0.452;0.025;0.0;0.0;0.0;0.0;0.0;33.0;38
174;Bosnia and Herzegovina;2016;5.181;9.5;0.808;67.2;0.633;0.134;0.957;0.641;0.304;Central and Eastern Europe;Hybrid regime;51187;3859923;-0.151;75.4;5.81;0.523;0.452;0.025;0.0;0.0;0.0;0.0;0.0;33.0;39
175;Bosnia and Herzegovina;2017;5.09;9.532;0.775;67.5;0.564;0.092;0.923;0.597;0.271;Central and Eastern Europe;Hybrid regime;51187;3853839;-0.164;75.3;5.71;0.523;0.452;0.025;0.0;0.0;0.0;0.0;0.0;33.0;38
176;Bosnia and Herzegovina;2018;5.887;9.576;0.836;67.8;0.659;0.123;0.913;0.643;0.277;Central and Eastern Europe;Hybrid regime;51187;3847289;-0.176;75.2;5.62;0.523;0.452;0.025;0.0;0.0;0.0;0.0;0.0;33.0;37
177;Bosnia and Herzegovina;2019;6.016;9.609;0.873;68.1;0.722;0.079;0.963;0.633;0.238;Central and Eastern Europe;Hybrid regime;51187;3840279;-0.189;75.0;5.52;0.523;0.452;0.025;0.0;0.0;0.0;0.0;0.0;33.0;36
178;Bosnia and Herzegovina;2020;5.516;9.583;0.899;68.4;0.74;0.138;0.916;0.644;0.325;Central and Eastern Europe;Hybrid regime;51187;3832751;-0.204;74.9;5.43;0.523;0.452;0.025;0.0;0.0;0.0;0.0;0.0;33.0;35
179;Botswana;2006;4.739;9.492;0.883;46.82;0.824;-0.195;0.723;0.688;0.226;Sub-Saharan Africa;Flawed democracy;566730;1845723;1.762;3.3;44.4;0.721;0.004;0.20600000000000002;0.003;0.0;0.06;0.006;0.0;53.3;56
180;Botswana;2008;5.451;9.59;0.832;49.86;0.858;-0.164;0.806;0.731;0.218;Sub-Saharan Africa;Flawed democracy;566730;1911356;1.73;3.4;42.02;0.721;0.004;0.20600000000000002;0.003;0.0;0.06;0.006;0.0;53.3;58
181;Botswana;2010;3.553;9.556;0.866;52.9;0.826;-0.143;0.814;0.69;0.172;Sub-Saharan Africa;Flawed democracy;566730;1977723;1.682;3.5;39.77;0.721;0.004;0.20600000000000002;0.003;0.0;0.06;0.006;0.0;53.3;58
182;Botswana;2011;3.52;9.6;0.86;53.68;0.813;-0.25;0.816;0.739;0.16;Sub-Saharan Africa;Flawed democracy;566730;2011047;1.66;3.5;37.99;0.721;0.004;0.20600000000000002;0.003;0.0;0.06;0.006;0.0;53.3;61
183;Botswana;2012;4.836;9.632;0.837;54.46;0.799;-0.203;0.814;0.773;0.171;Sub-Saharan Africa;Flawed democracy;566730;2044538;1.644;3.6;36.28;0.721;0.004;0.20600000000000002;0.003;0.0;0.06;0.006;0.0;53.3;65
184;Botswana;2013;4.128;9.728;0.856;55.24;0.767;-0.154;0.749;0.698;0.244;Sub-Saharan Africa;Flawed democracy;566730;2078279;1.63;3.7;34.66;0.721;0.004;0.20600000000000002;0.003;0.0;0.06;0.006;0.0;53.3;64
185;Botswana;2014;4.031;9.756;0.859;56.02;0.791;-0.105;0.743;0.674;0.245;Sub-Saharan Africa;Flawed democracy;566730;2112235;1.611;3.7;33.1;0.721;0.004;0.20600000000000002;0.003;0.0;0.06;0.006;0.0;53.3;63
186;Botswana;2015;3.762;9.724;0.816;56.8;0.857;-0.116;0.86;0.746;0.261;Sub-Saharan Africa;Flawed democracy;566730;2146296;1.588;3.8;31.61;0.721;0.004;0.20600000000000002;0.003;0.0;0.06;0.006;0.0;53.3;63
187;Botswana;2016;3.499;9.748;0.768;57.5;0.852;-0.253;0.729;0.686;0.252;Sub-Saharan Africa;Flawed democracy;566730;2180441;1.569;3.8;30.58;0.721;0.004;0.20600000000000002;0.003;0.0;0.06;0.006;0.0;53.3;60
188;Botswana;2017;3.505;9.756;0.768;58.2;0.817;-0.248;0.731;0.656;0.276;Sub-Saharan Africa;Flawed democracy;566730;2214659;1.546;3.9;29.58;0.721;0.004;0.20600000000000002;0.003;0.0;0.06;0.006;0.0;53.3;61
189;Botswana;2018;3.461;9.778;0.795;58.9;0.818;-0.254;0.807;0.73;0.267;Sub-Saharan Africa;Flawed democracy;566730;2248863;1.52;4.0;28.62;0.721;0.004;0.20600000000000002;0.003;0.0;0.06;0.006;0.0;53.3;61
190;Botswana;2019;3.471;9.785;0.774;59.6;0.833;-0.239;0.792;0.712;0.273;Sub-Saharan Africa;Flawed democracy;566730;2282973;1.491;4.0;27.68;0.721;0.004;0.20600000000000002;0.003;0.0;0.06;0.006;0.0;53.3;61
191;Brazil;2007;6.321;9.515;0.886;63.78;0.777;-0.016;0.728;0.859;0.299;Latin America and Caribbean;Flawed democracy;8358140;190325067;1.055;22.8;24.41;0.889;0.0;0.079;0.0;0.001;0.027999999999999997;0.002;0.0;53.9;35
192;Brazil;2008;6.691;9.555;0.878;64.02;0.782;-0.078;0.688;0.82;0.265;Latin America and Caribbean;Flawed democracy;8358140;192295343;1.005;23.0;23.92;0.889;0.0;0.079;0.0;0.001;0.027999999999999997;0.002;0.0;53.9;35
193;Brazil;2009;7.001;9.544;0.913;64.26;0.767;-0.055;0.723;0.833;0.274;Latin America and Caribbean;Flawed democracy;8358140;194191608;0.957;23.2;23.44;0.889;0.0;0.079;0.0;0.001;0.027999999999999997;0.002;0.0;53.9;37
194;Brazil;2010;6.837;9.607;0.906;64.5;0.806;-0.054;0.656;0.817;0.25;Latin America and Caribbean;Flawed democracy;8358140;196014513;0.911;23.5;22.98;0.889;0.0;0.079;0.0;0.001;0.027999999999999997;0.002;0.0;53.9;37
195;Brazil;2011;7.038;9.637;0.916;64.76;0.834;-0.072;0.662;0.807;0.268;Latin America and Caribbean;Flawed democracy;8358140;197784310;0.886;23.7;22.52;0.889;0.0;0.079;0.0;0.001;0.027999999999999997;0.002;0.0;53.9;38
196;Brazil;2013;7.14;9.668;0.91;65.28;0.785;-0.095;0.707;0.818;0.276;Latin America and Caribbean;Flawed democracy;8358140;201218594;0.835;24.1;21.63;0.889;0.0;0.079;0.0;0.001;0.027999999999999997;0.002;0.0;53.9;42
197;Brazil;2014;6.981;9.664;0.898;65.54;0.714;-0.115;0.71;0.788;0.274;Latin America and Caribbean;Flawed democracy;8358140;202877547;0.807;24.3;21.2;0.889;0.0;0.079;0.0;0.001;0.027999999999999997;0.002;0.0;53.9;43
198;Brazil;2015;6.547;9.62;0.907;65.8;0.799;-0.016;0.771;0.755;0.325;Latin America and Caribbean;Flawed democracy;8358140;204493569;0.779;24.5;20.77;0.889;0.0;0.079;0.0;0.001;0.027999999999999997;0.002;0.0;53.9;38
199;Brazil;2016;6.375;9.578;0.912;66.0;0.807;-0.1;0.781;0.763;0.302;Latin America and Caribbean;Flawed democracy;8358140;206071939;0.758;24.7;20.36;0.889;0.0;0.079;0.0;0.001;0.027999999999999997;0.002;0.0;53.9;40
200;Brazil;2017;6.333;9.583;0.905;66.2;0.765;-0.175;0.794;0.716;0.308;Latin America and Caribbean;Flawed democracy;8358140;207618016;0.737;24.8;19.95;0.889;0.0;0.079;0.0;0.001;0.027999999999999997;0.002;0.0;53.9;37
201;Brazil;2018;6.191;9.589;0.882;66.4;0.751;-0.117;0.763;0.75;0.35;Latin America and Caribbean;Flawed democracy;8358140;209129768;0.714;25.0;19.56;0.889;0.0;0.079;0.0;0.001;0.027999999999999997;0.002;0.0;53.9;36
202;Brazil;2019;6.451;9.592;0.899;66.6;0.83;-0.062;0.762;0.761;0.337;Latin America and Caribbean;Flawed democracy;8358140;210604687;0.691;25.2;19.17;0.889;0.0;0.079;0.0;0.001;0.027999999999999997;0.002;0.0;53.9;35
203;Brazil;2020;6.11;9.522;0.831;66.8;0.786;-0.053;0.729;0.692;0.389;Latin America and Caribbean;Flawed democracy;8358140;212041332;0.669;25.4;18.78;0.889;0.0;0.079;0.0;0.001;0.027999999999999997;0.002;0.0;53.9;38
204;Bulgaria;2007;3.844;9.715;0.832;65.1;0.566;-0.138;0.976;0.594;0.226;Central and Eastern Europe;Flawed democracy;108489;7509499;-0.63;69.2;11.4;0.821;0.13699999999999998;0.042;0.0;0.0;0.0;0.0;0.0;40.4;41
205;Bulgaria;2010;3.912;9.765;0.843;65.7;0.545;-0.144;0.941;0.546;0.238;Central and Eastern Europe;Flawed democracy;108489;7391080;-0.54;68.1;11.17;0.821;0.13699999999999998;0.042;0.0;0.0;0.0;0.0;0.0;40.4;36
206;Bulgaria;2011;3.875;9.795;0.86;65.8;0.664;-0.228;0.948;0.534;0.271;Central and Eastern Europe;Flawed democracy;108489;7350505;-0.561;67.8;10.15;0.821;0.13699999999999998;0.042;0.0;0.0;0.0;0.0;0.0;40.4;33
207;Bulgaria;2012;4.222;9.804;0.838;65.9;0.641;-0.172;0.938;0.573;0.237;Central and Eastern Europe;Flawed democracy;108489;7308614;-0.582;67.4;9.46;0.821;0.13699999999999998;0.042;0.0;0.0;0.0;0.0;0.0;40.4;41
208;Bulgaria;2013;3.993;9.813;0.829;66.0;0.603;-0.191;0.962;0.623;0.278;Central and Eastern Europe;Flawed democracy;108489;7267962;-0.533;67.0;8.9;0.821;0.13699999999999998;0.042;0.0;0.0;0.0;0.0;0.0;40.4;41
209;Bulgaria;2014;4.438;9.838;0.886;66.1;0.576;-0.055;0.955;0.628;0.236;Central and Eastern Europe;Flawed democracy;108489;7228135;-0.566;66.6;8.82;0.821;0.13699999999999998;0.042;0.0;0.0;0.0;0.0;0.0;40.4;43
210;Bulgaria;2015;4.865;9.883;0.908;66.2;0.637;-0.2;0.941;0.643;0.214;Central and Eastern Europe;Flawed democracy;108489;7186710;-0.584;66.2;8.73;0.821;0.13699999999999998;0.042;0.0;0.0;0.0;0.0;0.0;40.4;41
211;Bulgaria;2016;4.838;9.928;0.926;66.4;0.7;-0.17;0.936;0.622;0.172;Central and Eastern Europe;Flawed democracy;108489;7144269;-0.601;65.9;8.65;0.821;0.13699999999999998;0.042;0.0;0.0;0.0;0.0;0.0;40.4;41
212;Bulgaria;2017;5.097;9.969;0.942;66.6;0.689;-0.154;0.911;0.614;0.189;Central and Eastern Europe;Flawed democracy;108489;7100884;-0.617;65.5;8.56;0.821;0.13699999999999998;0.042;0.0;0.0;0.0;0.0;0.0;40.4;43
